"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"5","org.schabi.newpipe.player","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\Player.java","3","717","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"6","org.schabi.newpipe.player","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\Player.java","3","985","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"7","org.schabi.newpipe.player","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\Player.java","3","1056","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"8","org.schabi.newpipe.player","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\Player.java","3","1341","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"9","org.schabi.newpipe.player","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\Player.java","3","1350","This switch case may be reached by fallthrough from the previous case","Error Prone","ImplicitSwitchFallThrough"
"10","org.schabi.newpipe.player","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\Player.java","3","1357","This switch case may be reached by fallthrough from the previous case","Error Prone","ImplicitSwitchFallThrough"
"11","org.schabi.newpipe.player","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\Player.java","1","2309","The instance method name 'UIs' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","org.schabi.newpipe.player.datasource","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\datasource\YoutubeHttpDataSource.java","3","408","Ensure that resources like this InputStream object are closed after use","Error Prone","CloseResource"
"2","org.schabi.newpipe.player.datasource","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\datasource\YoutubeHttpDataSource.java","3","485","An instanceof check is being performed on the caught exception.  Create a separate catch clause for this exception type.","Error Prone","AvoidInstanceofChecksInCatchClause"
"3","org.schabi.newpipe.player.datasource","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\datasource\YoutubeHttpDataSource.java","3","510","Ensure that resources like this InputStream object are closed after use","Error Prone","CloseResource"
"4","org.schabi.newpipe.player.datasource","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\datasource\YoutubeHttpDataSource.java","3","700","Ensure that resources like this OutputStream object are closed after use","Error Prone","CloseResource"
"5","org.schabi.newpipe.player.datasource","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\datasource\YoutubeHttpDataSource.java","3","869","Ensure that resources like this InputStream object are closed after use","Error Prone","CloseResource"
"6","org.schabi.newpipe.player.datasource","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\datasource\YoutubeHttpDataSource.java","3","888","You should not modify visibility of constructors, methods or fields using setAccessible()","Error Prone","AvoidAccessibilityAlteration"
"7","org.schabi.newpipe.player.datasource","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\datasource\YoutubeHttpDataSource.java","3","891","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.schabi.newpipe.player.event","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\event\PlayerEventListener.java","3","14","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\AudioReactor.java","3","87","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"2","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\AudioReactor.java","4","125","Unnecessary qualifier 'AudioReactor': 'DUCK_DURATION' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"3","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\AudioReactor.java","4","143","Useless parentheses.","Code Style","UselessParentheses"
"1","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\LoadController.java","3","32","This if statement can be replaced by `return !{condition} || {elseBranch};`","Design","SimplifyBooleanReturns"
"1","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\PlayerDataSource.java","3","202","Singleton is not thread safe","Multithreading","NonThreadSafeSingleton"
"1","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\PlayerHelper.java","3","65","StringBuffers can grow quite a lot, and so may become a source of memory leak (if the owning class has a long life time).","Best Practices","AvoidStringBufferField"
"2","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\PlayerHelper.java","4","98","Useless parentheses.","Code Style","UselessParentheses"
"3","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\PlayerHelper.java","4","99","Useless parentheses.","Code Style","UselessParentheses"
"4","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\PlayerHelper.java","4","100","Useless parentheses.","Code Style","UselessParentheses"
"5","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\PlayerHelper.java","4","101","Useless parentheses.","Code Style","UselessParentheses"
"6","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\PlayerHelper.java","3","114","Static Formatter objects should be accessed in a synchronized manner","Multithreading","UnsynchronizedStaticFormatter"
"7","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\PlayerHelper.java","3","119","Static Formatter objects should be accessed in a synchronized manner","Multithreading","UnsynchronizedStaticFormatter"
"8","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\PlayerHelper.java","4","285","Unnecessary qualifier 'PlayerHelper': 'getAutoplayType' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\PlayerHolder.java","4","33","Unnecessary qualifier 'PlayerHolder': 'instance' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"2","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\PlayerHolder.java","4","34","Unnecessary qualifier 'PlayerHolder': 'instance' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"3","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\PlayerHolder.java","4","36","Unnecessary qualifier 'PlayerHolder': 'instance' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"4","org.schabi.newpipe.player.helper","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\helper\PlayerHolder.java","3","64","This if statement can be replaced by `return !{condition} || {elseBranch};`","Design","SimplifyBooleanReturns"
"1","org.schabi.newpipe.player.mediasession","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\mediasession\PlayQueueNavigator.java","3","144","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.schabi.newpipe.player.mediasession","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\mediasession\PlayQueueNavigator.java","3","144","A catch statement should never catch throwable since it includes errors.","Error Prone","AvoidCatchingThrowable"
"1","org.schabi.newpipe.player.mediasource","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\mediasource\PlaceholderMediaSource.java","3","41","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","org.schabi.newpipe.player.notification","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\notification\NotificationUtil.java","4","4","Unused static import 'androidx.media.app.NotificationCompat.MediaStyle'","Code Style","UnnecessaryImport"
"1","org.schabi.newpipe.player.playback","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\playback\MediaSourceManager.java","4","41","Unused static import 'org.schabi.newpipe.player.mediasource.FailedMediaSource.MediaSourceResolutionException'","Code Style","UnnecessaryImport"
"2","org.schabi.newpipe.player.playback","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\playback\MediaSourceManager.java","4","42","Unused static import 'org.schabi.newpipe.player.mediasource.FailedMediaSource.StreamInfoLoadException'","Code Style","UnnecessaryImport"
"3","org.schabi.newpipe.player.playback","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\playback\MediaSourceManager.java","3","212","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"4","org.schabi.newpipe.player.playback","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\playback\MediaSourceManager.java","3","216","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"5","org.schabi.newpipe.player.playback","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\playback\MediaSourceManager.java","3","232","This switch case may be reached by fallthrough from the previous case","Error Prone","ImplicitSwitchFallThrough"
"6","org.schabi.newpipe.player.playback","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\playback\MediaSourceManager.java","3","270","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"7","org.schabi.newpipe.player.playback","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\playback\MediaSourceManager.java","4","579","Unnecessary qualifier 'MediaSourceManager': 'WINDOW_SIZE' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"8","org.schabi.newpipe.player.playback","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\playback\MediaSourceManager.java","4","580","Unnecessary qualifier 'MediaSourceManager': 'WINDOW_SIZE' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"1","org.schabi.newpipe.player.playback","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\playback\SurfaceHolderCallback.java","3","45","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","org.schabi.newpipe.player.playqueue","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\playqueue\PlayQueue.java","3","541","This if statement can be replaced by `return {condition} && {thenBranch};`","Design","SimplifyBooleanReturns"
"1","org.schabi.newpipe.player.playqueue","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\playqueue\PlayQueueAdapter.java","3","92","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","org.schabi.newpipe.player.playqueue","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\playqueue\PlayQueueItemBuilder.java","3","13","Avoid unused private fields such as 'TAG'.","Best Practices","UnusedPrivateField"
"2","org.schabi.newpipe.player.playqueue","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\playqueue\PlayQueueItemBuilder.java","3","16","Document empty constructor","Documentation","UncommentedEmptyConstructor"
"3","org.schabi.newpipe.player.playqueue","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\playqueue\PlayQueueItemBuilder.java","3","16","Avoid unused constructor parameters such as 'context'.","Best Practices","UnusedFormalParameter"
"1","org.schabi.newpipe.player.resolver","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\resolver\Resolver.java","4","6","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"2","org.schabi.newpipe.player.resolver","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\resolver\Resolver.java","4","6","Generics names should be a one letter long and upper case.","Code Style","GenericsNaming"
"1","org.schabi.newpipe.player.seekbarpreview","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\seekbarpreview\SeekbarPreviewThumbnailHolder.java","3","49","Ensure that resources like this ExecutorService object are closed after use","Error Prone","CloseResource"
"1","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\MainPlayerUi.java","3","755","This for loop can be replaced by a foreach loop","Best Practices","ForLoopCanBeForeach"
"1","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","52","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","61","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","69","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"4","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","79","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"5","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","86","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"6","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","94","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"7","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","101","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"8","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","110","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"9","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","124","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"10","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","127","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"11","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","130","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"12","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","133","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"13","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","136","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"14","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","139","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"15","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","142","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"16","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","145","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"17","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","148","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"18","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","151","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"19","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","154","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"20","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","161","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"21","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","168","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"22","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","174","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"23","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","181","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"24","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","189","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"25","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","197","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"26","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","203","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"27","org.schabi.newpipe.player.ui","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\player\ui\PlayerUi.java","3","210","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\BackupRestoreSettingsFragment.java","3","128","Avoid unused private methods such as 'requestExportPathResult(ActivityResult)'.","Best Practices","UnusedPrivateMethod"
"2","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\BackupRestoreSettingsFragment.java","3","141","Avoid unused private methods such as 'requestImportPathResult(ActivityResult)'.","Best Practices","UnusedPrivateMethod"
"3","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\BackupRestoreSettingsFragment.java","3","295","Avoid unused private methods such as 'createErrorNotification(Throwable, String)'.","Best Practices","UnusedPrivateMethod"
"1","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\DebugSettingsFragment.java","3","79","Useless qualified this usage in the same class.","Code Style","UselessQualifiedThis"
"1","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\DownloadSettingsFragment.java","3","128","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\DownloadSettingsFragment.java","3","219","Avoid unused private methods such as 'requestDownloadVideoPathResult(ActivityResult)'.","Best Practices","UnusedPrivateMethod"
"3","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\DownloadSettingsFragment.java","3","223","Avoid unused private methods such as 'requestDownloadAudioPathResult(ActivityResult)'.","Best Practices","UnusedPrivateMethod"
"1","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\HistorySettingsFragment.java","4","129","Useless parentheses.","Code Style","UselessParentheses"
"2","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\HistorySettingsFragment.java","4","130","Useless parentheses.","Code Style","UselessParentheses"
"3","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\HistorySettingsFragment.java","4","143","Useless parentheses.","Code Style","UselessParentheses"
"4","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\HistorySettingsFragment.java","4","144","Useless parentheses.","Code Style","UselessParentheses"
"5","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\HistorySettingsFragment.java","4","154","Useless parentheses.","Code Style","UselessParentheses"
"6","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\HistorySettingsFragment.java","4","155","Useless parentheses.","Code Style","UselessParentheses"
"1","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\NewPipeSettings.java","3","125","This if statement can be replaced by `return {condition} || {elseBranch};`","Design","SimplifyBooleanReturns"
"1","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\PeertubeInstanceListFragment.java","1","399","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\SelectChannelFragment.java","3","147","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"2","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\SelectChannelFragment.java","3","161","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"3","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\SelectChannelFragment.java","1","177","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\SelectPlaylistFragment.java","3","99","Avoid unused private methods such as 'displayPlaylists(List<PlaylistLocalItem>)'.","Best Practices","UnusedPrivateMethod"
"2","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\SelectPlaylistFragment.java","4","120","Useless parentheses.","Code Style","UselessParentheses"
"3","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\SelectPlaylistFragment.java","4","124","Useless parentheses.","Code Style","UselessParentheses"
"4","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\SelectPlaylistFragment.java","1","141","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"5","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\SelectPlaylistFragment.java","4","158","Useless parentheses.","Code Style","UselessParentheses"
"6","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\SelectPlaylistFragment.java","4","165","Useless parentheses.","Code Style","UselessParentheses"
"1","org.schabi.newpipe.settings","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\SettingsActivity.java","3","343","Avoid unused private methods such as 'onSearchChanged()'.","Best Practices","UnusedPrivateMethod"
"1","org.schabi.newpipe.settings.custom","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\custom\NotificationActionsPreference.java","3","79","Avoid unused private methods such as 'onToggleCompactSlot(int, CheckBox)'.","Best Practices","UnusedPrivateMethod"
"2","org.schabi.newpipe.settings.custom","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\custom\NotificationActionsPreference.java","4","106","Useless parentheses.","Code Style","UselessParentheses"
"1","org.schabi.newpipe.settings.preferencesearch","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\preferencesearch\PreferenceSearchAdapter.java","1","72","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","org.schabi.newpipe.settings.tabs","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\tabs\ChooseTabsFragment.java","3","166","Avoid unused private methods such as 'addTab(int)'.","Best Practices","UnusedPrivateMethod"
"2","org.schabi.newpipe.settings.tabs","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\tabs\ChooseTabsFragment.java","3","213","Avoid using implementation types like 'ArrayList'; use the interface instead","Best Practices","LooseCoupling"
"1","org.schabi.newpipe.settings.tabs","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\tabs\Tab.java","3","43","Document empty constructor","Documentation","UncommentedEmptyConstructor"
"2","org.schabi.newpipe.settings.tabs","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\tabs\Tab.java","4","56","Unnecessary qualifier 'Tab': 'JSON_TAB_ID_KEY' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"3","org.schabi.newpipe.settings.tabs","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\settings\tabs\Tab.java","3","89","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"1","org.schabi.newpipe.streams","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\streams\Mp4DashReader.java","3","98","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"2","org.schabi.newpipe.streams","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\streams\Mp4DashReader.java","3","559","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"3","org.schabi.newpipe.streams","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\streams\Mp4DashReader.java","3","579","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"4","org.schabi.newpipe.streams","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\streams\Mp4DashReader.java","4","615","Useless parentheses.","Code Style","UselessParentheses"
"5","org.schabi.newpipe.streams","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\streams\Mp4DashReader.java","3","626","Avoid using implementation types like 'ArrayList'; use the interface instead","Best Practices","LooseCoupling"
"6","org.schabi.newpipe.streams","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\streams\Mp4DashReader.java","3","629","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"7","org.schabi.newpipe.streams","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\streams\Mp4DashReader.java","3","647","Avoid using implementation types like 'ArrayList'; use the interface instead","Best Practices","LooseCoupling"
"8","org.schabi.newpipe.streams","C:\MetricsTest\NewPipe-dev\app\src\main\java\org\schabi\newpipe\streams\Mp4DashReader.java","4","694","Useless parentheses.","Code Style","UselessParentheses"
