"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"70","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","3","1145","Avoid protected methods in a final class that doesnt extend anything other than Object.  Change to private or package access.","Code Style","AvoidProtectedMethodInFinalClassNotExtending"
"71","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","3","1155","Avoid protected methods in a final class that doesnt extend anything other than Object.  Change to private or package access.","Code Style","AvoidProtectedMethodInFinalClassNotExtending"
"72","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","3","1200","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"73","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","3","1215","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"74","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","3","1236","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"75","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","4","1283","Unnecessary qualifier 'java.util': 'Calendar' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"76","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","4","1283","Unnecessary qualifier 'java.util': 'Calendar' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"77","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","4","1319","Unnecessary qualifier 'java.util': 'Calendar' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"78","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","4","1319","Unnecessary qualifier 'java.util': 'Calendar' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"79","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","3","1351","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"80","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","4","1386","Useless parentheses.","Code Style","UselessParentheses"
"81","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","4","1428","Useless parentheses.","Code Style","UselessParentheses"
"82","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","3","1468","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"83","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","4","1477","Useless parentheses.","Code Style","UselessParentheses"
"84","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","3","1522","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"85","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","3","1549","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"86","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","3","1582","Avoid protected methods in a final class that doesnt extend anything other than Object.  Change to private or package access.","Code Style","AvoidProtectedMethodInFinalClassNotExtending"
"87","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","4","1583","Unnecessary qualifier 'java.util': 'Calendar' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"88","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","4","1584","Unnecessary qualifier 'java.util': 'Calendar' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"89","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","4","1585","Unnecessary qualifier 'java.util': 'Calendar' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"90","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","3","1607","Avoid protected methods in a final class that doesnt extend anything other than Object.  Change to private or package access.","Code Style","AvoidProtectedMethodInFinalClassNotExtending"
"91","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","4","1608","Useless parentheses.","Code Style","UselessParentheses"
"92","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","3","1611","Avoid protected methods in a final class that doesnt extend anything other than Object.  Change to private or package access.","Code Style","AvoidProtectedMethodInFinalClassNotExtending"
"93","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","4","1617","Useless parentheses.","Code Style","UselessParentheses"
"94","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","3","1651","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"95","com.xxl.job.admin.core.cron","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\cron\CronExpression.java","3","1657","The return type of the clone() method must be the class name when implements Cloneable","Error Prone","CloneMethodReturnTypeMustMatchClassName"
"1","com.xxl.job.admin.core.exception","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\exception\XxlJobException.java","3","8","Document empty constructor","Documentation","UncommentedEmptyConstructor"
"1","com.xxl.job.admin.core.route","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\ExecutorRouteStrategyEnum.java","4","3","Unused import 'com.xxl.job.admin.core.route.strategy.*'","Code Style","UnnecessaryImport"
"2","com.xxl.job.admin.core.route","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\ExecutorRouteStrategyEnum.java","4","39","Unnecessary qualifier 'ExecutorRouteStrategyEnum': 'values' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","com.xxl.job.admin.core.route.strategy","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\strategy\ExecutorRouteBusyover.java","2","28","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.xxl.job.admin.core.route.strategy","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\strategy\ExecutorRouteConsistentHash.java","3","55","Consider simply returning the value vs storing it in local variable 'truncateHashCode'","Code Style","UnnecessaryLocalBeforeReturn"
"2","com.xxl.job.admin.core.route.strategy","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\strategy\ExecutorRouteConsistentHash.java","3","63","Avoid using implementation types like 'TreeMap'; use the interface instead","Best Practices","LooseCoupling"
"1","com.xxl.job.admin.core.route.strategy","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\strategy\ExecutorRouteFailover.java","2","28","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.xxl.job.admin.core.route.strategy","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\strategy\ExecutorRouteLFU.java","3","20","Avoid using implementation types like 'HashMap'; use the interface instead","Best Practices","LooseCoupling"
"2","com.xxl.job.admin.core.route.strategy","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\strategy\ExecutorRouteLFU.java","3","20","Avoid using implementation types like 'HashMap'; use the interface instead","Best Practices","LooseCoupling"
"3","com.xxl.job.admin.core.route.strategy","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\strategy\ExecutorRouteLFU.java","3","32","Avoid using implementation types like 'HashMap'; use the interface instead","Best Practices","LooseCoupling"
"4","com.xxl.job.admin.core.route.strategy","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\strategy\ExecutorRouteLFU.java","3","51","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"5","com.xxl.job.admin.core.route.strategy","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\strategy\ExecutorRouteLFU.java","3","67","Avoid unused local variables such as 'minAddress'.","Best Practices","UnusedLocalVariable"
"1","com.xxl.job.admin.core.route.strategy","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\strategy\ExecutorRouteLRU.java","3","22","Avoid using implementation types like 'LinkedHashMap'; use the interface instead","Best Practices","LooseCoupling"
"2","com.xxl.job.admin.core.route.strategy","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\strategy\ExecutorRouteLRU.java","3","22","Avoid using implementation types like 'LinkedHashMap'; use the interface instead","Best Practices","LooseCoupling"
"3","com.xxl.job.admin.core.route.strategy","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\strategy\ExecutorRouteLRU.java","3","34","Avoid using implementation types like 'LinkedHashMap'; use the interface instead","Best Practices","LooseCoupling"
"4","com.xxl.job.admin.core.route.strategy","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\strategy\ExecutorRouteLRU.java","3","58","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"5","com.xxl.job.admin.core.route.strategy","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\route\strategy\ExecutorRouteLRU.java","3","66","Consider simply returning the value vs storing it in local variable 'eldestValue'","Code Style","UnnecessaryLocalBeforeReturn"
"1","com.xxl.job.admin.core.scheduler","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\scheduler\MisfireStrategyEnum.java","4","31","Unnecessary qualifier 'MisfireStrategyEnum': 'values' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","com.xxl.job.admin.core.scheduler","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\scheduler\ScheduleTypeEnum.java","4","38","Unnecessary qualifier 'ScheduleTypeEnum': 'values' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","com.xxl.job.admin.core.scheduler","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\scheduler\XxlJobScheduler.java","4","4","Unused import 'com.xxl.job.admin.core.thread.*'","Code Style","UnnecessaryImport"
"1","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobCompleteHelper.java","2","34","Use of modifier volatile is not recommended.","Multithreading","AvoidUsingVolatile"
"2","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobCompleteHelper.java","2","70","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"3","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobCompleteHelper.java","3","81","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"4","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobCompleteHelper.java","2","105","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"5","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobCompleteHelper.java","2","131","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"6","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobCompleteHelper.java","2","145","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"7","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobCompleteHelper.java","4","146","Useless parentheses.","Code Style","UselessParentheses"
"1","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobFailMonitorHelper.java","2","30","Use of modifier volatile is not recommended.","Multithreading","AvoidUsingVolatile"
"2","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobFailMonitorHelper.java","4","55","Useless parentheses.","Code Style","UselessParentheses"
"3","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobFailMonitorHelper.java","2","84","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"4","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobFailMonitorHelper.java","2","106","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobLogReportHelper.java","2","29","Use of modifier volatile is not recommended.","Multithreading","AvoidUsingVolatile"
"2","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobLogReportHelper.java","3","72","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"3","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobLogReportHelper.java","3","113","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"4","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobLogReportHelper.java","3","116","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"5","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobLogReportHelper.java","2","126","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"6","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobLogReportHelper.java","2","148","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobRegistryHelper.java","2","30","Use of modifier volatile is not recommended.","Multithreading","AvoidUsingVolatile"
"2","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobRegistryHelper.java","3","67","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"3","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobRegistryHelper.java","3","72","Avoid using implementation types like 'HashMap'; use the interface instead","Best Practices","LooseCoupling"
"4","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobRegistryHelper.java","2","142","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"5","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobRegistryHelper.java","3","199","Avoid unused method parameters such as 'registryParam'.","Best Practices","UnusedFormalParameter"
"1","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","34","Use of modifier volatile is not recommended.","Multithreading","AvoidUsingVolatile"
"2","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","35","Use of modifier volatile is not recommended.","Multithreading","AvoidUsingVolatile"
"3","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","36","Use of modifier volatile is not recommended.","Multithreading","AvoidUsingVolatile"
"4","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","49","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"5","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","3","81","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"6","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","88","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"7","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","95","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"8","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","106","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"9","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","4","115","Useless parentheses.","Code Style","UselessParentheses"
"10","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","4","129","Useless parentheses.","Code Style","UselessParentheses"
"11","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","165","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"12","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","172","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"13","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","179","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"14","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","190","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"15","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","205","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"16","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","232","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"17","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","248","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"18","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","3","249","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"19","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","281","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"20","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","295","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"21","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","305","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"22","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","313","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"23","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","3","322","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"24","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","332","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"25","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","341","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"26","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","2","349","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"27","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobScheduleHelper.java","3","361","Consider simply returning the value vs storing it in local variable 'nextValidTime'","Code Style","UnnecessaryLocalBeforeReturn"
"1","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobTriggerPoolHelper.java","2","65","Use of modifier volatile is not recommended.","Multithreading","AvoidUsingVolatile"
"2","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobTriggerPoolHelper.java","2","66","Use of modifier volatile is not recommended.","Multithreading","AvoidUsingVolatile"
"3","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobTriggerPoolHelper.java","3","80","Ensure that resources like this ThreadPoolExecutor object are closed after use","Error Prone","CloseResource"
"4","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobTriggerPoolHelper.java","1","80","The local variable name 'triggerPool_' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"5","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobTriggerPoolHelper.java","2","97","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"6","com.xxl.job.admin.core.thread","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\thread\JobTriggerPoolHelper.java","1","101","The local variable name 'minTim_now' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"1","com.xxl.job.admin.core.trigger","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\trigger\TriggerTypeEnum.java","3","19","Unnecessary modifier 'private' on constructor 'TriggerTypeEnum(String)': enum constructors are implicitly private","Code Style","UnnecessaryModifier"
"1","com.xxl.job.admin.core.trigger","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\trigger\XxlJobTrigger.java","3","25","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","com.xxl.job.admin.core.trigger","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\trigger\XxlJobTrigger.java","3","96","Avoid unused local variables such as 'result'.","Best Practices","UnusedLocalVariable"
"3","com.xxl.job.admin.core.trigger","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\trigger\XxlJobTrigger.java","2","124","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"4","com.xxl.job.admin.core.trigger","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\trigger\XxlJobTrigger.java","2","198","Logger calls should be surrounded by log level guards.","Best Practices","GuardLogStatement"
"1","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\CookieUtil.java","3","12","This utility class has a non-private constructor","Design","UseUtilityClass"
"2","com.xxl.job.admin.core.util","C:\MetricsTest\xxl-job-master\xxl-job-admin\src\main\java\com\xxl\job\admin\core\util\CookieUtil.java","1","73","The local variable name 'arr_cookie' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
