"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"144","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","324","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"145","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","325","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"146","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","326","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"147","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","328","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"148","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","330","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"149","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","332","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"150","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","334","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"151","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","336","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"152","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","338","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"153","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","340","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"154","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","345","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"155","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","347","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"156","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","349","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"157","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","351","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"158","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","353","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"159","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","360","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"160","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","362","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"161","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","364","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"162","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","366","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"163","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","368","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"164","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","370","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"165","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","372","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"166","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","374","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"167","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","379","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"168","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","381","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"169","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","383","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"170","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","385","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"171","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","387","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"172","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","392","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"173","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","399","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"174","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","401","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"175","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","403","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"176","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","405","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"177","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","407","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"178","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","409","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"179","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","411","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"180","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","413","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"181","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","415","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"182","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","417","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"183","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","419","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"184","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","421","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"185","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","423","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"186","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","430","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"187","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","437","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"188","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","439","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"189","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","441","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"190","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","443","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"191","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","445","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"192","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","447","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"193","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","449","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"194","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","451","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"195","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","453","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"196","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","455","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"197","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","457","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"198","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","459","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"199","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","461","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"200","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","462","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"201","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","464","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"202","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","466","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"203","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","471","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"204","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","473","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"205","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","475","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"206","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","477","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"207","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","479","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"208","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","481","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"209","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","483","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"210","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","485","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"211","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","487","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"212","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","489","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"213","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","491","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"214","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","493","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"215","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","495","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"216","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","497","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"217","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","502","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"218","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","507","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"219","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","509","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"220","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","511","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"221","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","513","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"222","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","515","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"223","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","523","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"224","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","525","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"225","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","527","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"226","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","529","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"227","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","531","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"228","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","533","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"229","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","535","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"230","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","537","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"231","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","539","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"232","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","541","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"233","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","543","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"234","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","545","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"235","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","547","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"236","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","549","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"237","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","551","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"238","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","553","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"239","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","555","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"240","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","557","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"241","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","559","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"242","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","561","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"243","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","563","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"244","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","565","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"245","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","567","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"246","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","569","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"247","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","571","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"248","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","573","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"249","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","575","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"250","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","577","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"251","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","579","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"252","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","581","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"253","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","583","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"254","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","588","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"255","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","593","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"256","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","598","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"257","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","605","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"258","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","610","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"259","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","615","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"260","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","617","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"261","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","618","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"262","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","619","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"263","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","626","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"264","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","628","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"265","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","629","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"266","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","634","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"267","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","636","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"268","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","638","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"269","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","640","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"270","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","642","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
"271","org.apache.dubbo.common.constants","C:\MetricsTest\Dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\constants\CommonConstants.java","3","644","Using constants in interfaces is a bad practice.","Best Practices","ConstantsInInterface"
